#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0       40    0.325    2.223    0.747      105    5.248
       1       34    0.276    2.281    0.729       57    5.291
       2       29    0.236    2.307    0.775       12    7.273
       3        7    0.057    1.625    0.747       77    4.966
       4        7    0.057    1.466    0.855       85    5.071
       5        4    0.033    0.953    0.541       28    5.312
       6        2    0.016    2.183    0.000       81    7.173
